AccidentReference,CasualtySeverity,Date_of_Collision,Calendar_Month,Calendar_Year,VehicleReferenceNumber,CasualtyReferenceNumber,CasualtyClass,CasualtySex,CasualtyAge,GIS_Division_Desc,GIS_Local_Authority,Eastings,Northings
1115872,Slight,30-Nov-21,11,2021,1,1,Passenger/Pillion,Male,13,Highland and Islands,Highland,311528,968343
1115872,Slight,30-Nov-21,11,2021,1,2,Passenger/Pillion,Female,14,Highland and Islands,Highland,311528,968343
1115876,Slight,30-Nov-21,11,2021,1,1,Pedestrian,Female,33,Renfrewshire and Inverclyde,Renfrewshire,249369,664125
1115879,Slight,28-Nov-21,11,2021,2,1,Driver/Rider,Male,46,Edinburgh,City of Edinburgh,319627,672467
1115887,Slight,29-Nov-21,11,2021,2,1,Driver/Rider,Male,32,Greater Glasgow,Glasgow City,254652,666704
1115890,Slight,30-Nov-21,11,2021,1,1,Pedestrian,Male,26,Lanarkshire,North Lanarkshire,274987,664031
1115923,Slight,30-Nov-21,11,2021,1,1,Driver/Rider,Male,18,Tayside,Angus,356046,736961
1115924,Slight,30-Nov-21,11,2021,2,1,Driver/Rider,Male,59,Lanarkshire,North Lanarkshire,277020,660774
1115947,Slight,25-Nov-21,11,2021,2,1,Driver/Rider,Female,23,Edinburgh,City of Edinburgh,319492,669894
1115985,Slight,30-Nov-21,11,2021,1,1,Driver/Rider,Male,53,Edinburgh,City of Edinburgh,321985,668740
1115985,Slight,30-Nov-21,11,2021,1,2,Passenger/Pillion,Female,20,Edinburgh,City of Edinburgh,321985,668740
1116018,Slight,30-Nov-21,11,2021,1,1,Pedestrian,Male,16,Edinburgh,City of Edinburgh,327338,675600
1116039,Slight,25-Nov-21,11,2021,1,1,Pedestrian,Female,58,The Lothians and Scottish Borders,Scottish Borders,350958,635671
1116141,Serious,01-Dec-21,12,2021,1,1,Driver/Rider,Male,24,Lanarkshire,North Lanarkshire,269241,669887
1116141,Serious,01-Dec-21,12,2021,1,2,Passenger/Pillion,Female,20,Lanarkshire,North Lanarkshire,269241,669887
1116194,Slight,30-Nov-21,11,2021,1,2,Passenger/Pillion,Male,50,North East,Aberdeenshire,357074,836200
1116194,Slight,30-Nov-21,11,2021,1,3,Driver/Rider,Male,49,North East,Aberdeenshire,357074,836200
1116194,Serious,30-Nov-21,11,2021,2,1,Driver/Rider,Male,66,North East,Aberdeenshire,357074,836200
1116236,Slight,20-Nov-21,11,2021,2,1,Driver/Rider,Male,52,The Lothians and Scottish Borders,East Lothian,345551,676856
1116259,Slight,29-Nov-21,11,2021,2,1,Driver/Rider,Female,41,Renfrewshire and Inverclyde,Inverclyde,227638,675777
1116345,Serious,01-Dec-21,12,2021,1,2,Pedestrian,Male,79,The Lothians and Scottish Borders,West Lothian,300610,677186
1116373,Slight,24-Nov-21,11,2021,2,1,Driver/Rider,Male,50,Greater Glasgow,East Renfrewshire,255222,659302
1116376,Slight,02-Dec-21,12,2021,2,1,Driver/Rider,Male,39,Renfrewshire and Inverclyde,Inverclyde,226944,675946
1116376,Slight,02-Dec-21,12,2021,2,2,Passenger/Pillion,Male,43,Renfrewshire and Inverclyde,Inverclyde,226944,675946
1116476,Slight,03-Oct-20,10,2020,1,1,Passenger/Pillion,Female,48,Lanarkshire,South Lanarkshire,264247,657672
1116476,Slight,03-Oct-20,10,2020,2,4,Passenger/Pillion,Female,39,Lanarkshire,South Lanarkshire,264247,657672
1116476,Slight,03-Oct-20,10,2020,3,3,Passenger/Pillion,Female,25,Lanarkshire,South Lanarkshire,264247,657672
1116498,Fatal,29-Nov-21,11,2021,1,1,Pedestrian,Female,37,Greater Glasgow,East Dunbartonshire,253310,673651
1116518,Slight,02-Dec-21,12,2021,2,1,Driver/Rider,Male,43,Greater Glasgow,East Renfrewshire,249755,659617
1116613,Slight,19-Nov-21,11,2021,2,1,Driver/Rider,Male,25,Greater Glasgow,Glasgow City,262026,666124
1116673,Slight,02-Dec-21,12,2021,1,1,Driver/Rider,Female,29,Lanarkshire,North Lanarkshire,272811,663012
1116729,Serious,01-Dec-21,12,2021,1,1,Driver/Rider,Female,22,Lanarkshire,South Lanarkshire,306583,640541
1116733,Serious,02-Dec-21,12,2021,1,1,Driver/Rider,Male,61,Edinburgh,City of Edinburgh,321986,673737
1116779,Slight,02-Dec-21,12,2021,1,1,Pedestrian,Male,4,Lanarkshire,South Lanarkshire,276092,651550
1116813,Slight,01-Dec-21,12,2021,1,1,Driver/Rider,Female,61,Tayside,Perth & Kinross,305790,727460
1116829,Serious,02-Dec-21,12,2021,2,1,Driver/Rider,Male,65,The Lothians and Scottish Borders,East Lothian,338793,674252
1116831,Slight,02-Dec-21,12,2021,1,1,Driver/Rider,Male,19,Lanarkshire,North Lanarkshire,276136,665094
1116842,Slight,10-Oct-21,10,2021,1,1,Pedestrian,Female,27,The Lothians and Scottish Borders,Midlothian,323428,660312
1116842,Slight,10-Oct-21,10,2021,1,2,Pedestrian,Male,10,The Lothians and Scottish Borders,Midlothian,323428,660312
1116843,Serious,02-Dec-21,12,2021,1,1,Driver/Rider,Male,50,Greater Glasgow,Glasgow City,263784,664870
1116849,Serious,02-Dec-21,12,2021,2,1,Driver/Rider,Male,61,Tayside,Angus,357772,735173
1116876,Serious,30-Nov-21,11,2021,1,1,Pedestrian,Male,39,Edinburgh,City of Edinburgh,325770,673983
1116885,Slight,02-Dec-21,12,2021,1,1,Pedestrian,Female,73,Lanarkshire,North Lanarkshire,275849,665630
1117003,Serious,07-May-21,5,2021,1,1,Pedestrian,Male,53,Ayrshire,South Ayrshire,234649,622898
1117074,Slight,01-Dec-21,12,2021,1,1,Driver/Rider,Male,31,Greater Glasgow,Glasgow City,263844,665456
1117179,Serious,03-Dec-21,12,2021,1,1,Pedestrian,Male,13,Ayrshire,North Ayrshire,224931,642299
1117185,Slight,03-Dec-21,12,2021,2,1,Driver/Rider,Female,36,Ayrshire,North Ayrshire,232900,638308
1117194,Slight,03-Dec-21,12,2021,1,1,Pedestrian,Female,46,Greater Glasgow,Glasgow City,267502,666024
1117209,Slight,03-Dec-21,12,2021,1,2,Driver/Rider,Female,22,Greater Glasgow,Glasgow City,253091,667971
1117209,Slight,03-Dec-21,12,2021,2,1,Driver/Rider,Male,36,Greater Glasgow,Glasgow City,253091,667971
1117231,Slight,30-Nov-21,11,2021,2,1,Driver/Rider,Female,50,Fife,Fife,329671,694356
1117248,Serious,03-Dec-21,12,2021,1,1,Driver/Rider,Female,31,Highland and Islands,Highland,266509,788284
1117248,Serious,03-Dec-21,12,2021,2,2,Driver/Rider,Male,29,Highland and Islands,Highland,266509,788284
1117253,Serious,03-Dec-21,12,2021,1,1,Passenger/Pillion,Male,20,Argyll and West Dunbartonshire,West Dunbartonshire,244310,673870
1117295,Slight,03-Dec-21,12,2021,2,1,Driver/Rider,Male,37,Tayside,Angus,343682,748945
1117327,Slight,04-Dec-21,12,2021,1,1,Pedestrian,Female,71,Forth Valley,Stirling,279560,693965
1117362,Slight,03-Dec-21,12,2021,1,1,Pedestrian,Male,33,The Lothians and Scottish Borders,Scottish Borders,378697,653663
1117377,Slight,28-Nov-21,11,2021,1,1,Driver/Rider,Male,30,Fife,Fife,330200,693228
1117402,Serious,04-Dec-21,12,2021,1,1,Passenger/Pillion,Female,17,Greater Glasgow,Glasgow City,267930,663181
1117427,Slight,04-Dec-21,12,2021,2,1,Passenger/Pillion,Female,31,Edinburgh,City of Edinburgh,324759,673799
1117432,Slight,04-Dec-21,12,2021,1,1,Driver/Rider,Male,28,Greater Glasgow,Glasgow City,258619,664610
1117432,Slight,04-Dec-21,12,2021,2,2,Driver/Rider,Female,25,Greater Glasgow,Glasgow City,258619,664610
1117447,Serious,05-Dec-21,12,2021,1,1,Pedestrian,Female,20,Forth Valley,Falkirk,289102,679922
1117456,Slight,24-Nov-21,11,2021,2,1,Driver/Rider,Female,18,Greater Glasgow,East Renfrewshire,251286,657575
1117456,Slight,24-Nov-21,11,2021,2,2,Passenger/Pillion,Male,15,Greater Glasgow,East Renfrewshire,251286,657575
1117472,Slight,04-Dec-21,12,2021,1,1,Passenger/Pillion,Male,23,Ayrshire,East Ayrshire,260410,622216
1117473,Serious,04-Dec-21,12,2021,1,1,Driver/Rider,Female,54,The Lothians and Scottish Borders,West Lothian,312241,667318
1117489,Fatal,02-Dec-21,12,2021,1,1,Pedestrian,Male,78,Edinburgh,City of Edinburgh,327252,675636
1117514,Serious,05-Dec-21,12,2021,1,1,Driver/Rider,Female,92,Greater Glasgow,East Renfrewshire,257480,657843
1117539,Slight,29-Nov-21,11,2021,1,1,Pedestrian,Female,12,Forth Valley,Falkirk,293275,680258
1117580,Slight,04-Dec-21,12,2021,1,1,Driver/Rider,Male,37,Edinburgh,City of Edinburgh,317809,668227
1117580,Slight,04-Dec-21,12,2021,2,2,Driver/Rider,Female,29,Edinburgh,City of Edinburgh,317809,668227
1117581,Serious,05-Dec-21,12,2021,1,1,Driver/Rider,Female,28,Tayside,Angus,334731,747178
1117585,Slight,25-Oct-21,10,2021,1,1,Pedestrian,Male,29,The Lothians and Scottish Borders,Scottish Borders,350130,614381
1117587,Serious,20-Aug-21,8,2021,1,1,Pedestrian,Female,51,Ayrshire,East Ayrshire,244734,636702
1117591,Serious,25-Nov-21,11,2021,1,1,Pedestrian,Male,37,Greater Glasgow,Glasgow City,257934,666006
1117592,Slight,05-Dec-21,12,2021,1,1,Pedestrian,Male,57,Edinburgh,City of Edinburgh,325300,673840
1117593,Serious,05-Dec-21,12,2021,1,1,Pedestrian,Female,29,Edinburgh,City of Edinburgh,324105,673247
1117615,Slight,05-Dec-21,12,2021,1,1,Driver/Rider,Male,18,North East,Moray,318949,861529
1117615,Slight,05-Dec-21,12,2021,1,2,Passenger/Pillion,Male,17,North East,Moray,318949,861529
1117617,Slight,05-Dec-21,12,2021,1,1,Pedestrian,Male,6,The Lothians and Scottish Borders,Midlothian,331067,665041
1117628,Slight,18-May-21,5,2021,3,1,Driver/Rider,Male,32,Greater Glasgow,Glasgow City,264219,662823
1117742,Serious,06-Sep-21,9,2021,1,1,Driver/Rider,Male,77,North East,Aberdeenshire,397808,830766
1117837,Slight,06-Dec-21,12,2021,1,1,Pedestrian,Male,17,Lanarkshire,South Lanarkshire,260290,661173
1117921,Serious,05-Dec-21,12,2021,2,1,Driver/Rider,Female,54,Fife,Fife,318392,709349
1118015,Serious,03-Dec-21,12,2021,1,1,Pedestrian,Female,80,Ayrshire,South Ayrshire,233997,621503
1118016,Serious,26-Nov-21,11,2021,1,1,Driver/Rider,Male,38,Dumfries and Galloway,Dumfries & Galloway,284652,605308
1118016,Slight,26-Nov-21,11,2021,1,2,Passenger/Pillion,Male,37,Dumfries and Galloway,Dumfries & Galloway,284652,605308
1118030,Slight,12-Nov-21,11,2021,2,1,Driver/Rider,Female,50,Edinburgh,City of Edinburgh,326128,674810
1118045,Serious,06-Dec-21,12,2021,2,1,Driver/Rider,Female,40,Fife,Fife,317336,691381
1118048,Slight,06-Dec-21,12,2021,1,1,Driver/Rider,Male,20,Tayside,Perth & Kinross,268462,771672
1118048,Slight,06-Dec-21,12,2021,1,2,Passenger/Pillion,Male,18,Tayside,Perth & Kinross,268462,771672
1118056,Serious,06-Dec-21,12,2021,1,1,Driver/Rider,Male,44,Argyll and West Dunbartonshire,West Dunbartonshire,239752,679623
1118059,Serious,06-Dec-21,12,2021,1,1,Driver/Rider,Male,22,Tayside,Perth & Kinross,304197,725667
1118063,Serious,01-Dec-21,12,2021,1,1,Pedestrian,Male,9,Fife,Fife,310991,684393
1118089,Fatal,29-Nov-21,11,2021,1,1,Driver/Rider,Male,24,North East,Aberdeenshire,361814,799486
1118153,Serious,12-Nov-21,11,2021,1,1,Pedestrian,Male,43,The Lothians and Scottish Borders,West Lothian,304712,668127
1118184,Slight,03-Dec-21,12,2021,2,1,Driver/Rider,Male,43,Forth Valley,Falkirk,282894,681340
1118204,Serious,07-Dec-21,12,2021,2,1,Driver/Rider,Male,29,Ayrshire,East Ayrshire,243855,638554
1118406,Slight,07-Dec-21,12,2021,1,1,Driver/Rider,Female,27,Lanarkshire,North Lanarkshire,278785,676417
1118420,Slight,29-Nov-21,11,2021,1,2,Driver/Rider,Male,28,Dumfries and Galloway,Dumfries & Galloway,330664,569022
1118420,Slight,29-Nov-21,11,2021,1,3,Passenger/Pillion,Male,24,Dumfries and Galloway,Dumfries & Galloway,330664,569022
1118420,Serious,29-Nov-21,11,2021,2,1,Driver/Rider,Male,80,Dumfries and Galloway,Dumfries & Galloway,330664,569022
1118439,Slight,26-Nov-21,11,2021,1,1,Pedestrian,Male,12,Dumfries and Galloway,Dumfries & Galloway,296672,576252
1118447,Slight,07-Dec-21,12,2021,1,1,Driver/Rider,Male,76,The Lothians and Scottish Borders,Midlothian,326763,665533
1118485,Slight,07-Dec-21,12,2021,1,1,Pedestrian,Male,15,Edinburgh,City of Edinburgh,328290,674978
1118502,Slight,07-Dec-21,12,2021,2,1,Driver/Rider,Male,31,Greater Glasgow,Glasgow City,260433,666920
1118509,Slight,26-Nov-21,11,2021,2,1,Driver/Rider,Male,62,Dumfries and Galloway,Dumfries & Galloway,331879,567275
1118520,Slight,07-Dec-21,12,2021,1,1,Driver/Rider,Male,59,Ayrshire,North Ayrshire,235348,654191
1118520,Slight,07-Dec-21,12,2021,1,3,Passenger/Pillion,Female,56,Ayrshire,North Ayrshire,235348,654191
1118520,Serious,07-Dec-21,12,2021,2,2,Driver/Rider,Female,55,Ayrshire,North Ayrshire,235348,654191
1118576,Serious,15-Nov-21,11,2021,1,1,Driver/Rider,Male,70,Forth Valley,Stirling,284677,691131
1118705,Serious,08-Dec-21,12,2021,1,1,Driver/Rider,Female,67,Fife,Fife,316188,690285
1118705,Serious,08-Dec-21,12,2021,1,2,Passenger/Pillion,Male,61,Fife,Fife,316188,690285
1118815,Slight,02-Dec-21,12,2021,1,1,Pedestrian,Male,18,The Lothians and Scottish Borders,West Lothian,297353,668616
1119001,Slight,07-Dec-21,12,2021,2,1,Driver/Rider,Male,50,Lanarkshire,North Lanarkshire,276642,656021
1119026,Slight,03-Dec-21,12,2021,1,1,Driver/Rider,Male,45,Greater Glasgow,East Renfrewshire,256467,658172
1119028,Slight,08-Dec-21,12,2021,2,1,Passenger/Pillion,Male,66,Renfrewshire and Inverclyde,Inverclyde,227990,676255
1119033,Slight,08-Dec-21,12,2021,2,1,Driver/Rider,Female,36,Fife,Fife,336551,720994
1119034,Serious,08-Dec-21,12,2021,2,1,Driver/Rider,Male,40,North East,Aberdeen City,394316,806065
1119037,Slight,08-Dec-21,12,2021,1,1,Driver/Rider,Male,75,Tayside,Angus,358184,744092
1119037,Slight,08-Dec-21,12,2021,1,2,Passenger/Pillion,Female,73,Tayside,Angus,358184,744092
1119065,Serious,04-Dec-21,12,2021,2,1,Passenger/Pillion,Female,40,Lanarkshire,South Lanarkshire,296613,616371
1119065,Serious,04-Dec-21,12,2021,2,2,Passenger/Pillion,Male,75,Lanarkshire,South Lanarkshire,296613,616371
1119091,Slight,09-May-21,5,2021,2,1,Passenger/Pillion,Female,15,Lanarkshire,South Lanarkshire,264397,655734
1119133,Slight,08-Dec-21,12,2021,2,1,Passenger/Pillion,Male,41,Lanarkshire,North Lanarkshire,276286,661517
1119171,Serious,07-Dec-21,12,2021,1,1,Passenger/Pillion,Female,80,Edinburgh,City of Edinburgh,314542,669186
1119216,Slight,09-Dec-21,12,2021,1,1,Pedestrian,Female,12,Forth Valley,Stirling,283297,687396
1119340,Slight,09-Dec-21,12,2021,1,1,Driver/Rider,Male,91,Fife,Fife,327615,700950
1119348,Serious,08-Sep-21,9,2021,1,1,Pedestrian,Male,12,Renfrewshire and Inverclyde,Renfrewshire,249803,664271
1119351,Slight,09-Dec-21,12,2021,1,1,Pedestrian,Female,69,Renfrewshire and Inverclyde,Renfrewshire,242952,663171
1119379,Slight,07-Dec-21,12,2021,1,1,Pedestrian,Female,40,The Lothians and Scottish Borders,West Lothian,308427,672219
1119392,Serious,08-Dec-21,12,2021,1,1,Passenger/Pillion,Male,58,Edinburgh,City of Edinburgh,325936,673668
1119399,Slight,01-Oct-21,10,2021,1,1,Driver/Rider,Male,30,The Lothians and Scottish Borders,West Lothian,305863,670440
1119407,Serious,09-Dec-21,12,2021,1,1,Pedestrian,Male,87,Edinburgh,City of Edinburgh,323490,668780
1119449,Slight,05-Dec-21,12,2021,2,1,Passenger/Pillion,Female,40,Lanarkshire,North Lanarkshire,276069,665630
1119474,Slight,09-Dec-21,12,2021,1,1,Pedestrian,Male,9,Lanarkshire,South Lanarkshire,269058,655578
1119481,Slight,09-Dec-21,12,2021,1,1,Passenger/Pillion,Male,14,Renfrewshire and Inverclyde,Inverclyde,226107,675566
1119481,Slight,09-Dec-21,12,2021,1,2,Passenger/Pillion,Female,19,Renfrewshire and Inverclyde,Inverclyde,226107,675566
1119495,Slight,08-Nov-21,11,2021,2,2,Driver/Rider,Male,35,North East,Aberdeenshire,362386,852291
1119613,Slight,10-Dec-21,12,2021,1,1,Pedestrian,Male,83,Edinburgh,City of Edinburgh,318989,668137
1119646,Slight,10-Dec-21,12,2021,1,1,Driver/Rider,Female,27,The Lothians and Scottish Borders,Scottish Borders,354178,646636
1119687,Slight,08-Dec-21,12,2021,1,1,Pedestrian,Female,38,Edinburgh,City of Edinburgh,322137,672192
1119706,Slight,10-Dec-21,12,2021,2,1,Driver/Rider,Female,41,Highland and Islands,Highland,267403,846694
1119715,Slight,10-Dec-21,12,2021,1,1,Driver/Rider,Female,18,Tayside,Angus,332914,746472
1119775,Slight,10-Dec-21,12,2021,2,1,Driver/Rider,Female,55,The Lothians and Scottish Borders,West Lothian,303721,667673
1119828,Serious,09-Dec-21,12,2021,1,1,Pedestrian,Male,6,Greater Glasgow,East Dunbartonshire,253779,670547
1119880,Serious,10-Dec-21,12,2021,2,1,Driver/Rider,Male,49,Greater Glasgow,Glasgow City,255401,663147
1119889,Slight,10-Dec-21,12,2021,1,1,Pedestrian,Male,51,Greater Glasgow,Glasgow City,261550,665565
1119895,Slight,10-Dec-21,12,2021,1,2,Driver/Rider,Male,24,Tayside,Perth & Kinross,302094,725372
1119895,Slight,10-Dec-21,12,2021,2,1,Driver/Rider,Male,30,Tayside,Perth & Kinross,302094,725372
1119897,Slight,10-Dec-21,12,2021,1,3,Driver/Rider,Female,18,Highland and Islands,Highland,224037,929542
1119910,Slight,10-Dec-21,12,2021,1,1,Driver/Rider,Male,25,Highland and Islands,Highland,320098,968134
1119910,Serious,10-Dec-21,12,2021,1,2,Passenger/Pillion,Male,23,Highland and Islands,Highland,320098,968134
1119910,Serious,10-Dec-21,12,2021,1,3,Passenger/Pillion,Male,28,Highland and Islands,Highland,320098,968134
1119910,Serious,10-Dec-21,12,2021,1,4,Passenger/Pillion,Male,22,Highland and Islands,Highland,320098,968134
1119910,Serious,10-Dec-21,12,2021,1,5,Passenger/Pillion,Male,24,Highland and Islands,Highland,320098,968134
1119934,Slight,10-Dec-21,12,2021,2,1,Driver/Rider,Female,21,Tayside,Dundee City,342006,733617
1119942,Serious,06-Nov-21,11,2021,1,1,Pedestrian,Female,93,Greater Glasgow,East Dunbartonshire,261289,669374
1119946,Slight,05-Dec-21,12,2021,2,1,Passenger/Pillion,Female,42,Fife,Fife,335494,700238
1120018,Slight,11-Dec-21,12,2021,1,1,Pedestrian,Female,39,Lanarkshire,North Lanarkshire,272987,664253
1120131,Serious,11-Dec-21,12,2021,1,1,Pedestrian,Female,44,The Lothians and Scottish Borders,West Lothian,297574,668997
1120133,Slight,25-Nov-21,11,2021,2,1,Driver/Rider,Male,29,Renfrewshire and Inverclyde,Renfrewshire,243193,662626
1120134,Fatal,11-Dec-21,12,2021,1,1,Pedestrian,Female,61,Tayside,Angus,371068,759683
1120171,Slight,11-Dec-21,12,2021,1,1,Driver/Rider,Female,58,Renfrewshire and Inverclyde,Inverclyde,223929,675019
1120171,Slight,11-Dec-21,12,2021,2,2,Driver/Rider,Female,31,Renfrewshire and Inverclyde,Inverclyde,223929,675019
1120171,Slight,11-Dec-21,12,2021,2,3,Passenger/Pillion,Female,31,Renfrewshire and Inverclyde,Inverclyde,223929,675019
1120201,Serious,10-Dec-21,12,2021,2,1,Driver/Rider,Male,55,Ayrshire,North Ayrshire,233912,638832
1120273,Fatal,11-Dec-21,12,2021,1,1,Driver/Rider,Male,33,Argyll and West Dunbartonshire,Argyll & Bute,186836,669926
1120273,Serious,11-Dec-21,12,2021,1,2,Passenger/Pillion,Female,30,Argyll and West Dunbartonshire,Argyll & Bute,186836,669926
1120273,Slight,11-Dec-21,12,2021,1,3,Passenger/Pillion,Female,5,Argyll and West Dunbartonshire,Argyll & Bute,186836,669926
1120275,Slight,10-Dec-21,12,2021,1,1,Driver/Rider,Female,29,Forth Valley,Stirling,281571,692394
1120281,Slight,12-Dec-21,12,2021,2,1,Driver/Rider,Male,44,Greater Glasgow,Glasgow City,260504,668908
1120284,Slight,12-Dec-21,12,2021,1,1,Passenger/Pillion,Female,65,Tayside,Perth & Kinross,312937,705331
1120285,Slight,12-Dec-21,12,2021,1,1,Driver/Rider,Male,21,Tayside,Angus,343513,741756
1120287,Slight,12-Dec-21,12,2021,2,1,Passenger/Pillion,Female,22,Greater Glasgow,Glasgow City,262548,664195
1120306,Slight,12-Dec-21,12,2021,1,1,Pedestrian,Female,57,Edinburgh,City of Edinburgh,325184,673988
1120308,Slight,13-Dec-21,12,2021,1,1,Driver/Rider,Female,28,The Lothians and Scottish Borders,West Lothian,308375,676679
1120313,Serious,12-Dec-21,12,2021,1,1,Driver/Rider,Male,38,Greater Glasgow,Glasgow City,261633,663915
1120450,Serious,13-Dec-21,12,2021,1,1,Driver/Rider,Male,65,The Lothians and Scottish Borders,West Lothian,309592,662095
1120455,Slight,13-Dec-21,12,2021,2,1,Driver/Rider,Female,35,Forth Valley,Falkirk,289905,683912
1120473,Slight,07-Dec-21,12,2021,2,1,Driver/Rider,Male,44,Edinburgh,City of Edinburgh,326995,675016
1120507,Slight,11-Dec-21,12,2021,2,1,Driver/Rider,Female,25,Lanarkshire,South Lanarkshire,272696,655694
1120585,Slight,03-Dec-21,12,2021,1,1,Pedestrian,Female,7,Dumfries and Galloway,Dumfries & Galloway,241650,565729
1120719,Slight,23-Nov-21,11,2021,2,1,Passenger/Pillion,Female,62,Fife,Fife,328560,703299
1120719,Slight,23-Nov-21,11,2021,2,3,Driver/Rider,Male,62,Fife,Fife,328560,703299
1120722,Slight,13-Dec-21,12,2021,1,1,Pedestrian,Male,25,Renfrewshire and Inverclyde,Renfrewshire,245730,663937
1120727,Slight,13-Dec-21,12,2021,1,1,Driver/Rider,Male,40,Tayside,Angus,344065,744630
1120727,Slight,13-Dec-21,12,2021,2,2,Driver/Rider,Female,63,Tayside,Angus,344065,744630
1120727,Slight,13-Dec-21,12,2021,2,3,Passenger/Pillion,Male,63,Tayside,Angus,344065,744630
1120743,Slight,09-Dec-21,12,2021,1,1,Pedestrian,Female,72,North East,Aberdeenshire,372536,849812
1120773,Serious,12-Dec-21,12,2021,1,1,Driver/Rider,Male,21,Renfrewshire and Inverclyde,Renfrewshire,250892,661497
1120802,Slight,13-Dec-21,12,2021,1,1,Driver/Rider,Male,18,Fife,Fife,337489,700367
1120802,Slight,13-Dec-21,12,2021,2,2,Driver/Rider,Female,48,Fife,Fife,337489,700367
1121013,Slight,10-Dec-21,12,2021,2,1,Driver/Rider,Male,26,Greater Glasgow,Glasgow City,258599,664103
1121019,Slight,14-Dec-21,12,2021,2,1,Driver/Rider,Male,24,Tayside,Angus,371646,757667
1121057,Slight,10-Dec-21,12,2021,2,1,Driver/Rider,Male,65,North East,Moray,322674,859530
1121057,Slight,10-Dec-21,12,2021,2,2,Passenger/Pillion,Male,16,North East,Moray,322674,859530
1121159,Slight,14-Dec-21,12,2021,1,1,Pedestrian,Male,58,Argyll and West Dunbartonshire,West Dunbartonshire,249785,672824
1121167,Slight,14-Dec-21,12,2021,2,1,Driver/Rider,Female,59,Ayrshire,North Ayrshire,229966,642081
1121184,Slight,30-Oct-21,10,2021,2,1,Driver/Rider,Female,40,Argyll and West Dunbartonshire,West Dunbartonshire,239904,676815
